date,voltage,arus,power,energy,frequency,powerfactor
4/15/2021,217.5,0.17,20.2,14.85,50,0.55
4/15/2021,201.8,0.19,22,14.85,50,0.56
4/15/2021,217.7,0.18,22.7,14.86,50,0.57
4/15/2021,200.9,0.19,21.4,14.86,50,0.57
4/15/2021,204.6,0.18,21.1,14.87,50,0.58
4/15/2021,210,0.19,25.5,14.88,49.9,0.63
4/15/2021,206.8,0.18,21.2,14.88,49.9,0.56
4/15/2021,215.9,0.17,21.3,14.88,50,0.59
4/15/2021,212.6,0.17,22.1,14.89,50,0.62
4/15/2021,213.4,0.17,22,14.9,50,0.61
4/15/2021,220.7,0.18,24.8,14.9,49.9,0.64
4/15/2021,216.9,0.18,24.6,14.91,49.9,0.64
4/15/2021,217,0.16,22.4,14.91,50,0.64
4/15/2021,217,0.16,22,14.92,49.9,0.64
4/15/2021,220,0.16,22.5,14.92,50,0.63
4/15/2021,210.8,0.16,22.6,14.93,50,0.66
4/15/2021,222.1,0.15,21.4,14.93,50,0.64
4/15/2021,221.2,0.15,19.8,14.94,50,0.61
4/15/2021,216.4,0.15,20.6,14.94,49.9,0.64
4/15/2021,221.4,0.14,19.7,14.95,50,0.63
4/15/2021,224.3,0.14,20.1,14.95,50,0.63
4/15/2021,226,0.15,21.5,14.96,50,0.63
4/15/2021,221.9,0.16,22.3,14.96,50,0.62
4/15/2021,219.7,0.15,19.6,14.97,49.9,0.6
4/15/2021,225.4,0.16,23.9,14.97,50,0.65
4/15/2021,234.1,0.16,21.8,14.98,50,0.59
4/15/2021,227.7,0.16,22.8,14.98,50,0.62
4/15/2021,225.2,0.16,22.1,14.99,49.9,0.6
4/15/2021,228.6,0.17,21.6,14.99,49.9,0.56
4/15/2021,229.1,0.18,21.6,15,49.9,0.54
4/15/2021,225.2,0.18,22,15,50,0.55
4/15/2021,225.7,0.17,20,15.01,50,0.54
4/15/2021,228.1,0.17,21.2,15.01,50,0.54
4/16/2021,232.6,0.18,22.1,15.02,49.9,0.53
4/16/2021,232.3,0.18,21.6,15.02,49.9,0.53
4/16/2021,227,0.19,23.3,15.03,50,0.55
4/16/2021,227.6,0.17,19.5,15.03,50,0.51
4/16/2021,228.5,0.17,19.7,15.04,50,0.5
4/16/2021,230.1,0.17,20.4,15.04,49.9,0.52
4/16/2021,227.2,0.17,20.1,15.05,49.9,0.52
4/16/2021,226.3,0.17,19.7,15.05,50,0.52
4/16/2021,212.4,0.17,19.3,15.06,50,0.54
4/16/2021,223.4,0.17,20,15.06,49.9,0.52
4/16/2021,228.2,0.17,20,15.07,50,0.52
4/16/2021,221,0.16,18.8,15.07,49.9,0.53
4/16/2021,229.3,0.16,18.5,15.08,50,0.52
4/16/2021,232.4,0.16,19.7,15.08,50,0.52
4/16/2021,234.8,0.17,20.7,15.09,49.9,0.52
4/16/2021,232.2,0.16,20.4,15.09,50,0.55
4/16/2021,225.9,0.17,20.6,15.1,50,0.55
4/16/2021,231.3,0.16,19.4,15.1,50.1,0.52
4/16/2021,228.9,0.22,29.3,15.11,50,0.57
4/16/2021,231.8,0.17,21.2,15.11,50,0.54
4/16/2021,219.9,0.18,21.3,15.12,49.9,0.54
4/16/2021,225.7,0.18,22.5,15.12,50,0.55
4/16/2021,224.5,0.18,22.1,15.13,50,0.54
4/16/2021,227.6,0.19,22.3,15.13,49.9,0.53
4/16/2021,230.5,0.18,21.6,15.14,50,0.51
4/16/2021,232,0.18,21.8,15.14,50,0.53
4/16/2021,226.2,0.17,21.5,15.15,49.9,0.55
4/16/2021,217,0.18,21.8,15.15,49.9,0.55
4/16/2021,221.4,0.17,20.7,15.16,50,0.55
4/16/2021,212.6,0.18,20.7,15.16,50,0.55
4/16/2021,217.4,0.17,21,15.17,50,0.56
4/16/2021,210.8,0.18,20.9,15.17,50,0.55
4/16/2021,215.6,0.18,21,15.18,50,0.54
4/16/2021,210.8,0.19,21.3,15.18,50,0.54
4/16/2021,212.6,0.19,20.5,15.19,50,0.51
4/16/2021,209.5,0.18,20.5,15.19,50,0.53
4/16/2021,217.8,0.19,21.6,15.2,50,0.52
4/16/2021,218.4,0.18,21.7,15.2,49.9,0.55
4/16/2021,219.3,0.19,21.1,15.21,50,0.52
4/16/2021,209.4,0.19,21,15.21,50,0.54
4/16/2021,213.2,0.21,26.7,15.22,50,0.59
4/16/2021,215.1,0.2,24.3,15.22,50,0.56
4/16/2021,211.5,0.21,23.7,15.23,50,0.54
4/16/2021,215.6,0.2,22.9,15.23,50,0.54
4/16/2021,218.3,0.2,23.7,15.24,50,0.54
4/16/2021,210.3,0.19,22.8,15.24,50,0.57
4/16/2021,217.4,0.2,23.3,15.25,50,0.53
4/16/2021,221.6,0.19,22.8,15.26,50,0.56
4/16/2021,215.6,0.19,22.4,15.26,50,0.54
4/16/2021,215.1,0.17,22.2,15.27,50,0.62
4/16/2021,212.1,0.18,22.2,15.27,49.9,0.59
4/16/2021,225.4,0.17,22.8,15.28,50,0.59
4/16/2021,210.3,0.17,22,15.28,49.9,0.6
4/16/2021,222.7,0.18,22.4,15.29,50,0.56
4/16/2021,218.8,0.18,22,15.29,50,0.55
4/16/2021,226,0.17,22.1,15.3,50,0.59
4/16/2021,214.6,0.18,22.6,15.3,50,0.6
4/16/2021,216.1,0.17,21.7,15.31,50,0.6
4/16/2021,215.4,0.19,22.5,15.31,49.9,0.55
4/16/2021,213.2,0.19,22.4,15.32,50,0.55
4/16/2021,215.7,0.18,22.3,15.32,49.9,0.57
4/16/2021,225,0.17,21.3,15.33,50,0.56
4/16/2021,221,0.16,20.4,15.34,50,0.57
4/16/2021,212.5,0.18,20.6,15.34,50,0.55
4/16/2021,214.4,0.17,19.8,15.35,50,0.53
4/16/2021,216.1,0.19,21.7,15.35,50,0.53
4/16/2021,214.5,0.18,21.1,15.36,50,0.55
4/16/2021,214.1,0.18,21.3,15.36,50,0.55
4/16/2021,203.5,0.19,20.7,15.37,50,0.55
4/16/2021,208.9,0.17,20.6,15.37,50,0.58
4/16/2021,220.1,0.16,20.6,15.38,50,0.58
4/16/2021,214.2,0.15,19.6,15.38,49.9,0.6
4/16/2021,218.7,0.17,22.1,15.39,50,0.59
4/16/2021,215.8,0.13,14.7,15.39,50,0.52
4/16/2021,214.1,0.18,21.7,15.4,50,0.57
4/16/2021,216.7,0.16,21.4,15.4,49.9,0.61
4/16/2021,220.1,0.16,20.6,15.41,50,0.6
4/16/2021,229.9,0.16,21.5,15.42,49.9,0.58
4/16/2021,220,0.16,21.5,15.42,50,0.61
4/16/2021,218.8,0.15,19.2,15.43,50,0.61
4/16/2021,218.3,0.14,18,15.43,49.9,0.58
4/16/2021,216.5,0.14,18.2,15.44,50,0.6
4/16/2021,225.3,0.16,21.8,15.44,50,0.62
4/16/2021,226.2,0.15,18.9,15.45,49.9,0.56
4/16/2021,225.5,0.14,18.9,15.45,50,0.6
4/16/2021,218,0.14,18.4,15.46,50,0.62
4/16/2021,223.1,0.14,18.3,15.46,50,0.58
4/16/2021,225,0.14,18.5,15.47,50,0.57
4/16/2021,220.8,0.15,19.1,15.47,50,0.57
4/16/2021,226.5,0.14,17.4,15.48,50,0.53
4/16/2021,228.5,0.15,18.2,15.48,50,0.55
4/16/2021,226,0.14,17.1,15.48,50,0.54
4/16/2021,224,0.14,17.2,15.49,50,0.54
4/16/2021,228,0.15,17.2,15.49,50,0.52
4/17/2021,225.9,0.14,17.8,15.5,50,0.56
4/17/2021,224.6,0.14,17.5,15.5,49.9,0.54
4/17/2021,227.2,0.16,19.5,15.51,49.9,0.53
4/17/2021,232.8,0.15,17.2,15.51,49.9,0.49
4/17/2021,220.6,0.16,18.1,15.52,50,0.52
4/17/2021,224.1,0.15,17.5,15.52,49.9,0.52
4/17/2021,215.5,0.16,17.8,15.53,50,0.53
4/17/2021,226.3,0.15,17.2,15.53,50,0.51
4/17/2021,227.9,0.13,14,15.54,50,0.47
4/17/2021,223.2,0.13,14.1,15.54,50,0.49
4/17/2021,222.3,0.13,14.2,15.54,49.9,0.48
4/17/2021,224.6,0.13,14.5,15.55,50,0.49
4/17/2021,223.9,0.16,18.7,15.55,50,0.54
4/17/2021,225.3,0.19,23.6,15.56,50,0.55
4/17/2021,224.3,0.19,23.8,15.56,50,0.55
4/17/2021,225,0.18,23.8,15.57,50,0.58
4/17/2021,226.9,0.18,23.9,15.58,49.9,0.58
4/17/2021,227.2,0.19,24.1,15.58,50,0.57
4/17/2021,220.3,0.19,24.6,15.59,49.9,0.58
4/17/2021,220.2,0.19,23.8,15.59,50,0.57
4/17/2021,221.8,0.19,23.5,15.6,49.9,0.57
4/17/2021,215.4,0.19,23.5,15.61,50,0.57
4/17/2021,209.5,0.2,23.7,15.61,50,0.57
4/17/2021,224.3,0.19,23.5,15.62,50.1,0.56
4/17/2021,229,0.19,24.1,15.62,50,0.56
4/17/2021,225.2,0.19,23.8,15.63,49.9,0.56
4/17/2021,226.1,0.19,23.8,15.64,50,0.57
4/17/2021,226,0.18,23.4,15.64,50,0.56
4/17/2021,225.9,0.19,23.3,15.65,50,0.55
4/17/2021,232,0.18,22.3,15.65,49.9,0.54
4/17/2021,221.1,0.19,22.9,15.66,50,0.56
4/17/2021,216.6,0.18,21.5,15.67,49.9,0.56
4/17/2021,219,0.18,22.4,15.67,50,0.57
4/17/2021,213.5,0.19,22.4,15.68,49.9,0.56
4/17/2021,215.4,0.19,22.5,15.68,50,0.55
4/17/2021,215,0.2,23.7,15.69,49.9,0.56
4/17/2021,206.8,0.2,22.8,15.7,49.9,0.56
4/17/2021,206.7,0.19,21.8,15.7,50,0.57
4/17/2021,207.9,0.18,22.9,15.71,50,0.61
4/17/2021,209.9,0.18,20.8,15.71,50,0.56
4/17/2021,212.6,0.17,20.2,15.72,50,0.56
4/17/2021,201.1,0.18,21.2,15.72,49.9,0.58
4/17/2021,210.2,0.18,22.4,15.73,50,0.58
4/17/2021,213.4,0.17,23.1,15.73,50,0.63
4/17/2021,223,0.17,22.8,15.74,50,0.6
4/17/2021,225.1,0.17,23,15.74,49.8,0.61
4/17/2021,219.3,0.17,21.9,15.75,49.9,0.6
4/17/2021,212.8,0.18,22.5,15.76,49.9,0.59
4/17/2021,219.3,0.19,24.9,15.76,49.9,0.6
4/17/2021,219,0.18,22.4,15.77,49.8,0.57
4/17/2021,222.8,0.18,21.9,15.77,50,0.56
4/17/2021,217.9,0.2,24.6,15.78,50.1,0.57
4/17/2021,213.9,0.19,25.1,15.78,49.9,0.61
4/17/2021,212,0.17,24,15.79,50,0.65
4/17/2021,220.3,0.19,25.1,15.79,50,0.59
4/17/2021,211.1,0.2,24.6,15.8,50,0.6
4/17/2021,203.3,0.2,24.1,15.81,49.9,0.6
4/17/2021,212.5,0.15,17,15.81,50,0.55
4/17/2021,220.4,0.14,16.8,15.82,50,0.55
4/17/2021,212.2,0.15,17.1,15.82,49.9,0.55
4/17/2021,195.6,0.15,16.7,15.83,49.9,0.55
4/17/2021,195.3,0.17,18.3,15.83,49.9,0.55
4/17/2021,199.1,0.15,15.4,15.83,50,0.53
4/17/2021,215.4,0.14,15.1,15.84,49.9,0.5
4/17/2021,217.4,0.15,15.9,15.84,50,0.5
4/17/2021,201.1,0.15,14.8,15.85,49.9,0.5
4/17/2021,214.3,0.14,15.5,15.85,49.9,0.5
4/17/2021,206.7,0.14,14.4,15.85,50,0.5
4/17/2021,211.3,0.14,14.5,15.86,50,0.5
4/17/2021,221,0.15,16.4,15.86,50,0.5
4/17/2021,218.8,0.16,22.2,15.93,49.9,0.63
4/17/2021,216.9,0.17,21.5,15.94,49.9,0.59
4/17/2021,214.8,0.18,22,15.94,50,0.58
4/17/2021,219.1,0.16,21.2,15.95,50,0.62
4/17/2021,218.6,0.18,23.7,15.95,50,0.62
4/17/2021,225.4,0.18,24.3,15.96,49.9,0.59
4/17/2021,220.6,0.18,23.6,15.96,49.9,0.58
4/17/2021,221.6,0.19,23.6,15.97,50,0.57
4/17/2021,229.8,0.18,24.1,15.98,50,0.6
4/17/2021,226.2,0.17,20.7,15.98,49.9,0.55
4/17/2021,224.5,0.17,20.3,15.99,50,0.54
4/18/2021,223.6,0.17,20.4,15.99,50,0.54
4/18/2021,222.2,0.17,20.3,16,49.9,0.54
4/18/2021,226.9,0.18,21.6,16,49.9,0.54
4/18/2021,223.9,0.17,20.4,16,49.9,0.54
4/18/2021,221.3,0.19,23.3,16.01,49.9,0.55
4/18/2021,222.1,0.19,23.2,16.02,49.9,0.54
4/18/2021,228,0.19,23.3,16.02,50,0.54
4/18/2021,224.8,0.19,23.1,16.03,50,0.54
4/18/2021,226.4,0.19,23.5,16.03,49.9,0.54
4/18/2021,224.1,0.19,23.3,16.04,50,0.54
4/18/2021,223.4,0.19,23.4,16.04,50,0.55
4/18/2021,231,0.19,23.4,16.05,50,0.54
4/18/2021,224,0.19,24.1,16.05,49.9,0.57
4/18/2021,225,0.18,23.7,16.06,50,0.58
4/18/2021,229.5,0.18,23.4,16.07,50,0.57
4/18/2021,221.8,0.18,23.1,16.07,50,0.58
4/18/2021,228.7,0.18,22.9,16.08,50,0.57
4/18/2021,230.2,0.18,23.5,16.08,49.9,0.57
4/18/2021,227.1,0.18,22.8,16.09,50,0.55
4/18/2021,228.5,0.19,24,16.09,50,0.54
4/18/2021,225.7,0.19,24.2,16.1,49.9,0.55
4/18/2021,222.2,0.2,24.4,16.11,50,0.54
4/18/2021,227.9,0.18,21.3,16.11,50,0.52
4/18/2021,222.4,0.2,24.3,16.12,50,0.54
4/18/2021,221.6,0.21,25.6,16.12,50,0.54
4/18/2021,220.4,0.21,25.5,16.13,50,0.54
4/18/2021,224.8,0.21,24.7,16.14,50,0.54
4/18/2021,225.7,0.21,24.9,16.14,50,0.54
4/18/2021,225.6,0.2,24.7,16.15,50,0.54
4/18/2021,217.7,0.2,24,16.15,50,0.55
4/18/2021,219,0.18,21.1,16.16,49.9,0.54
4/18/2021,214.5,0.18,20.7,16.17,50,0.53
4/18/2021,211.5,0.18,21,16.17,50,0.55
4/18/2021,205.3,0.19,21.1,16.18,49.9,0.55
4/18/2021,214,0.21,24,16.18,50,0.54
4/18/2021,212.5,0.18,20.9,16.19,50,0.54
4/18/2021,207.7,0.19,20.7,16.19,49.9,0.53
4/18/2021,212.1,0.2,22.1,16.2,50,0.53
4/18/2021,205.2,0.19,20.8,16.2,50,0.54
4/18/2021,205.8,0.19,20.7,16.21,49.9,0.52
4/18/2021,215.4,0.19,22.3,16.21,50,0.54
4/18/2021,219.1,0.17,21,16.22,50,0.56
4/18/2021,219.4,0.18,21.4,16.23,50,0.55
4/18/2021,216.9,0.18,21.8,16.23,50,0.55
4/18/2021,205.2,0.19,22.1,16.24,49.9,0.56
4/18/2021,207.1,0.19,21.9,16.24,49.9,0.56
4/18/2021,214.5,0.18,21.3,16.25,50,0.54
4/18/2021,216.4,0.18,21.5,16.25,50,0.56
4/18/2021,216,0.18,21.2,16.26,49.9,0.55
4/18/2021,222.3,0.16,21.4,16.27,50,0.59
4/18/2021,210.7,0.19,21.1,16.27,50,0.54
4/18/2021,200.5,0.19,21.1,16.28,49.9,0.55
4/18/2021,216.1,0.17,21,16.28,50,0.56
4/18/2021,210.4,0.18,21.9,16.29,49.9,0.57
4/18/2021,213.1,0.18,21.3,16.29,50,0.57
4/18/2021,216.8,0.16,20.5,16.3,50,0.58
4/18/2021,213,0.17,20.6,16.3,50,0.58
4/18/2021,209,0.18,21.2,16.31,50,0.57
4/18/2021,215.7,0.16,19.9,16.32,50,0.57
4/18/2021,223.1,0.18,23.2,16.32,50,0.57
4/18/2021,213,0.18,21.4,16.33,49.9,0.57
4/18/2021,213.4,0.18,21.4,16.34,50,0.57
4/18/2021,210.9,0.15,15.7,16.34,50.1,0.51
4/18/2021,210.8,0.18,22.3,16.35,50,0.57
4/18/2021,202.8,0.15,17.1,16.35,50.1,0.55
4/18/2021,203.4,0.16,18.9,16.36,50.1,0.58
4/18/2021,205.6,0.15,16.3,16.36,50.1,0.54
4/18/2021,219.2,0.14,15.4,16.37,49.9,0.51
4/18/2021,193.9,0.15,15.6,16.37,49.9,0.54
4/18/2021,197.6,0.2,26.5,16.38,49.9,0.67
4/18/2021,193,0.22,24.9,16.38,50.1,0.6
4/18/2021,202.7,0.17,20.9,16.39,50,0.6
4/18/2021,210.4,0.19,24.9,16.39,50,0.62
4/18/2021,221.3,0.19,25.6,16.4,50,0.6
4/18/2021,216.4,0.19,22.9,16.41,50,0.57
4/18/2021,221.1,0.18,22.3,16.41,50,0.57
4/18/2021,221.4,0.18,24.2,16.42,50,0.6
4/18/2021,223.2,0.18,22.9,16.42,50,0.57
4/18/2021,216.8,0.17,22.8,16.43,50,0.61
4/18/2021,230,0.17,22.3,16.44,50,0.59
4/18/2021,218.3,0.16,20.4,16.44,50,0.57
4/18/2021,219.4,0.17,22.5,16.45,50,0.61
4/18/2021,219.7,0.12,16.5,16.45,50,0.61
4/18/2021,224.7,0.15,21.4,16.46,50,0.62
4/18/2021,220.3,0.15,21.4,16.46,50,0.63
4/18/2021,218.4,0.15,21.4,16.47,50,0.64
4/18/2021,224.6,0.16,21.9,16.47,50,0.61
4/18/2021,230.8,0.15,20,16.48,50,0.57
4/18/2021,223.8,0.15,19.8,16.48,50,0.59
4/18/2021,222.8,0.15,18,16.49,49.9,0.55
4/18/2021,223.4,0.15,18.2,16.49,50,0.56
4/18/2021,219.7,0.14,17.9,16.5,49.9,0.58
4/18/2021,222.4,0.15,18.8,16.5,50,0.56
4/18/2021,223.5,0.16,22.7,16.51,49.9,0.63
4/18/2021,228.8,0.14,16.1,16.51,50,0.52
4/19/2021,228,0.15,18.4,16.52,49.9,0.53
4/19/2021,229.4,0.14,17.8,16.52,49.9,0.54
4/19/2021,227.8,0.16,19.5,16.53,49.9,0.55
4/19/2021,226.4,0.15,18.3,16.53,50,0.54
4/19/2021,220.2,0.15,18.1,16.54,50,0.54
4/19/2021,226.4,0.15,18.4,16.54,50,0.54
4/19/2021,224.9,0.15,17.8,16.55,50,0.52
4/19/2021,226.5,0.14,16.9,16.55,50,0.52
4/19/2021,228.9,0.17,20.1,16.56,50,0.53
4/19/2021,223.8,0.16,19.3,16.56,49.9,0.53
4/19/2021,219.3,0.18,20.9,16.57,49.9,0.54
4/19/2021,226.9,0.16,18.9,16.57,50,0.52
4/19/2021,217.5,0.17,19.6,16.58,50,0.54
4/19/2021,224.6,0.16,19.7,16.58,50,0.56
4/19/2021,221.1,0.16,19.6,16.59,50,0.57
4/19/2021,230.7,0.16,20,16.59,50,0.54
4/19/2021,225.7,0.15,18.5,16.6,50,0.54
4/19/2021,228.1,0.16,19.7,16.6,50.1,0.53
4/19/2021,229.4,0.16,19.4,16.61,50,0.52
4/19/2021,233.5,0.17,18.8,16.61,50,0.49
4/19/2021,229.6,0.16,19.3,16.62,50,0.53
4/19/2021,218.3,0.16,18.2,16.62,50,0.53
4/19/2021,223.2,0.16,18.9,16.63,49.9,0.54
4/19/2021,224.7,0.16,19.1,16.63,50,0.54
4/19/2021,221.2,0.16,19.6,16.64,49.9,0.55
4/19/2021,226.3,0.17,20,16.64,49.9,0.54
4/19/2021,229.2,0.16,19.6,16.65,50,0.54
4/19/2021,229.6,0.16,19.9,16.65,49.9,0.53
4/19/2021,231.2,0.16,19.2,16.66,49.9,0.51
4/19/2021,219.9,0.15,18,16.66,50.1,0.54
4/19/2021,221.8,0.17,19.2,16.67,50,0.52
4/19/2021,220.9,0.17,19.3,16.67,49.9,0.52
4/19/2021,224.3,0.17,19.7,16.68,50,0.52
4/19/2021,222.8,0.16,18.4,16.68,49.9,0.52
4/19/2021,213.8,0.17,19.6,16.69,49.8,0.55
4/19/2021,226.9,0.16,18.2,16.69,50,0.51
4/19/2021,222.9,0.16,18.4,16.7,50,0.53
4/19/2021,218.7,0.17,18.9,16.7,50,0.52
4/19/2021,214.9,0.16,18.4,16.71,50,0.54
4/19/2021,215.1,0.16,18.1,16.71,50,0.53
4/19/2021,209.8,0.16,18.4,16.72,50,0.53
4/19/2021,208,0.17,20.3,16.72,50,0.56
4/19/2021,220.9,0.16,18.8,16.73,50,0.55
4/19/2021,217.4,0.16,17.8,16.73,50,0.51
4/19/2021,221.7,0.15,18.1,16.74,50,0.53
4/19/2021,212.6,0.16,19,16.74,50,0.56
4/19/2021,217.1,0.16,18,16.75,50,0.53
4/19/2021,213.4,0.15,16.2,16.76,50,0.52
4/19/2021,217.1,0.13,16.1,16.76,50,0.56
4/19/2021,217.2,0.14,16.7,16.77,50,0.57
4/19/2021,190.7,0.19,21.7,16.78,50,0.59
4/19/2021,212.6,0.18,22.3,16.78,50,0.58
4/19/2021,202.7,0.18,24.1,16.79,50,0.66
4/19/2021,206.3,0.18,23.1,16.79,50,0.62
4/19/2021,218.8,0.17,22.6,16.8,50,0.6
4/19/2021,220,0.17,22.5,16.8,50,0.61
4/19/2021,217.8,0.15,19.1,16.81,50,0.58
4/19/2021,207.4,0.16,20.1,16.82,50,0.62
4/19/2021,207.8,0.15,18.9,16.82,50,0.62
4/19/2021,198,0.18,21.5,16.83,50,0.6
4/19/2021,222.1,0.17,22.4,16.83,49.9,0.59
4/19/2021,213.7,0.19,22.4,16.84,49.9,0.55
4/19/2021,205.3,0.19,22.1,16.84,50,0.57
4/19/2021,215.6,0.18,22.8,16.85,50,0.58
4/19/2021,219.3,0.19,22.9,16.86,50,0.56
4/19/2021,209.4,0.18,23,16.86,50,0.62
4/19/2021,211.6,0.18,23.3,16.87,50,0.62
4/19/2021,208.5,0.18,22.3,16.89,49.9,0.61
4/19/2021,208.8,0.17,22.8,16.9,50,0.63
4/19/2021,212.3,0.17,22.4,16.9,49.9,0.62
4/19/2021,214.5,0.17,22.9,16.91,50,0.63
4/19/2021,223.3,0.17,22.9,16.91,50,0.59
4/19/2021,217.5,0.19,24,16.92,50,0.58
4/19/2021,219.6,0.18,22.4,16.93,50,0.56
4/19/2021,219.5,0.17,23.3,16.93,50,0.62
4/19/2021,218.5,0.17,24.2,16.94,50,0.64
4/19/2021,216,0.16,20.2,16.94,49.9,0.58
4/19/2021,217.7,0.16,21.1,16.95,49.9,0.61
4/19/2021,229.1,0.15,20.5,16.95,49.9,0.59
4/19/2021,226.1,0.16,20.7,16.96,50,0.59
4/19/2021,222.9,0.17,22,16.98,50,0.59
4/19/2021,218.3,0.17,20.9,16.99,50,0.58
4/19/2021,224.7,0.17,24.1,17,50,0.62
4/19/2021,227.3,0.17,23.4,17,49.9,0.61
4/19/2021,231.3,0.17,21.2,17.01,49.9,0.54
4/20/2021,233,0.16,20.9,17.03,49.9,0.55
4/20/2021,238.6,0.17,20.5,17.03,50,0.51
4/20/2021,230.8,0.18,20.6,17.04,50,0.51
4/20/2021,231.6,0.18,22.4,17.05,50,0.53
4/20/2021,224.5,0.18,20.3,17.05,49.9,0.51
4/20/2021,218.8,0.18,21,17.06,50,0.53
4/20/2021,228.6,0.19,22.3,17.06,50,0.52
4/20/2021,221.6,0.16,18.1,17.07,49.9,0.51
4/20/2021,230.2,0.16,18.7,17.07,50,0.51
4/20/2021,218,0.19,21.9,17.08,50,0.54
4/20/2021,226.7,0.19,23.4,17.08,50,0.54
4/20/2021,224.3,0.18,21.6,17.09,50,0.55
4/20/2021,216.8,0.18,22.1,17.09,49.9,0.56
4/20/2021,220.7,0.18,22.1,17.1,49.9,0.55
4/20/2021,227.5,0.18,21.7,17.1,50,0.53
4/20/2021,225.6,0.18,22,17.11,50,0.54
4/20/2021,232.6,0.18,22.1,17.12,50,0.53
4/20/2021,223.8,0.18,21.5,17.13,50,0.52
4/20/2021,227.9,0.18,21.6,17.15,49.9,0.54
4/20/2021,231.8,0.18,21.9,17.16,50,0.52
4/20/2021,213.1,0.18,21.1,17.16,49.9,0.55
4/20/2021,213.8,0.17,21,17.16,50,0.56
4/20/2021,215.3,0.18,21.5,17.17,50,0.55
4/20/2021,224.7,0.17,21.5,17.18,50.1,0.55
4/20/2021,225.3,0.18,21.3,17.18,50,0.53
4/20/2021,217.3,0.22,25.3,17.18,50.1,0.54
4/20/2021,221.5,0.18,21.8,17.19,50,0.53
4/20/2021,223.8,0.2,23.5,17.2,50,0.53
4/20/2021,225.6,0.18,22.7,17.2,50,0.55
4/20/2021,210.5,0.16,18.9,17.21,49.9,0.55
4/20/2021,224.1,0.16,18.9,17.21,50,0.52
4/20/2021,219.9,0.21,25,17.22,50,0.55
4/20/2021,214.1,0.19,23.7,17.22,50,0.57
4/20/2021,221,0.19,23.8,17.23,49.9,0.57
4/20/2021,214.4,0.18,24.1,17.23,49.9,0.62
4/20/2021,218.8,0.19,24.7,17.24,50,0.58
4/20/2021,217,0.19,23.7,17.25,50,0.58
4/20/2021,213.1,0.19,24.1,17.25,50,0.58
4/20/2021,206.4,0.2,23.7,17.26,50,0.58
4/20/2021,224,0.19,26.2,17.26,50,0.62
4/20/2021,218.9,0.19,23.4,17.27,50,0.56
4/20/2021,220.2,0.2,24.5,17.27,49.9,0.56
4/20/2021,219.7,0.15,17.4,17.28,50,0.52
4/20/2021,214.3,0.16,17.9,17.28,50,0.54
4/20/2021,219.2,0.15,17.6,17.29,50,0.54
4/20/2021,220.1,0.15,18.3,17.29,50,0.55
4/20/2021,216.9,0.14,17.1,17.3,50,0.57
4/20/2021,220.3,0.14,17.9,17.3,50,0.59
4/20/2021,217.8,0.15,18.2,17.31,49.9,0.56
4/20/2021,217.2,0.14,17.2,17.32,50,0.55
4/20/2021,204.4,0.15,17.7,17.32,50,0.58
4/20/2021,206.8,0.15,16.7,17.33,50,0.55
4/20/2021,216.4,0.15,18,17.34,50,0.55
4/20/2021,214.3,0.15,17.1,17.34,50,0.54
4/20/2021,224.2,0.04,1,17.4,50,0.13
4/20/2021,219.7,0.25,49.6,17.41,49.9,0.91
4/20/2021,225,0.19,27.3,17.42,50,0.64
4/20/2021,227.7,0.16,22.6,17.43,49.9,0.61
4/20/2021,230,0.15,19.6,17.43,50,0.55
4/20/2021,223.6,0.28,30.5,17.44,50,0.5
4/20/2021,222.9,0.27,35.7,17.45,50,0.59
4/20/2021,221.6,0.3,27.9,17.45,50,0.42
4/20/2021,226.1,0.27,24.2,17.46,50,0.4
4/20/2021,225.9,0.27,27.9,17.47,50,0.46
4/20/2021,225.5,0.25,23.2,17.47,50,0.42
4/20/2021,226.4,0.28,24.7,17.48,49.9,0.4
4/20/2021,229,0.27,26.8,17.48,50,0.44
4/20/2021,229.8,0.24,23.7,17.49,50,0.42
4/21/2021,230.3,0.25,24.3,17.5,49.9,0.42
4/21/2021,233.5,0.24,25.4,17.5,50,0.45
4/21/2021,234.1,0.28,24.5,17.51,50,0.38
4/21/2021,233.4,0.24,22.6,17.52,50,0.4
4/21/2021,229.7,0.25,22.8,17.52,50,0.4
4/21/2021,227.8,0.25,22.1,17.53,49.9,0.39
4/21/2021,226.4,0.19,22.1,17.53,50,0.52
4/21/2021,224.5,0.21,23.7,17.54,50,0.51
4/21/2021,230.2,0.24,24.6,17.55,50,0.44
4/21/2021,224.7,0.25,24.5,17.55,49.9,0.44
4/21/2021,224.5,0.24,25.5,17.56,49.9,0.48
4/21/2021,224.1,0.27,24.9,17.57,50,0.41
4/21/2021,225.4,0.23,25,17.57,49.9,0.49
4/21/2021,228.7,0.27,28.5,17.58,50,0.46
4/21/2021,227.9,0.21,24.1,17.59,50,0.51
4/21/2021,227.4,0.18,22.1,17.59,50,0.53
4/21/2021,224.3,0.23,28.9,17.6,50,0.56
4/21/2021,226.1,0.22,24.6,17.61,50,0.49
4/21/2021,222.4,0.28,31.5,17.61,50,0.5
4/21/2021,221.8,0.27,30.3,17.62,50,0.5
4/21/2021,234.9,0.26,30.4,17.63,50,0.49
4/21/2021,221.1,0.3,26.8,17.63,50,0.41
4/21/2021,223.2,0.27,26.2,17.64,50,0.43
